R_610nm,S_680nm,T_730nm,U_760nm,V_810nm,W_860nm,DATE,location,weight,height,HU
5631.533205,8004.25757,11788.73633,13869.99512,35981.28907,34196.35352,13,mit+bot,60.93,0.55,72.3666
5385.87549,6572.703125,10297.9043,12031.35987,34728.76563,31472.0293,13,mit+bot,57.62,0.44,63.8654
5659.41846,7240.581545,11600.90284,13730.30469,36221.63672,33663.84961,13,mit+bot,61.07,0.5,67.9969
5664.72998,6671.748295,10492.42823,12428.72412,36755.12891,34385.48242,13,mit+bot,56.41,0.53,72.5196
5676.68091,7853.7959,11684.78467,13735.4961,36064.25391,33792.38575,13,mit+bot,59.64,0.48,66.7817
6507.93286,7366.68823,10946.31641,12769.92872,33257.00977,31434.69239,14,mit+bot,61.81,0.53,70.3394
6523.203615,8113.04492,11548.92676,13718.97803,34982.1875,33474.10938,14,mit+bot,58.8,0.45,64.2889
6349.915525,7667.071045,11400.2041,13332.46827,36818.48438,34670.70703,14,mit+bot,58.34,0.44,63.5138
5699.91895,6554.30127,10236.15088,12059.20361,33980.56836,31947.60743,14,mit+bot,59.79,0.45,63.8162
5664.730225,7308.235355,11374.98829,13542.00489,36290.01953,34518.30078,14,mit+bot,60.88,0.5,68.0782
5643.483885,7396.997315,11503.64112,13709.06787,36831.55664,34626.02539,14,mit+bot,58.31,0.5,69.179
5430.359375,7496.04248,11471.73535,13666.12207,35958.15821,34070.87891,14,mit+bot,57.4,0.53,72.1186
6017.28174,8587.7041,12380.02588,14781.29053,36506.23242,34804.75,14,mit+bot,59.54,0.5,68.6519
5829.386965,8568.220215,12683.13184,15025.75,37182.02344,35594.93165,14,mit+bot,59.78,0.5,68.5491
5255.07959,7403.49194,11095.03907,13098.3916,33885.53516,32593.34082,14,mit+bot,60,0.45,63.7159
5412.433105,7230.839355,11070.85205,13249.4087,34961.57032,33100.13477,14,mit+bot,59.26,0.48,66.9515
5905.07617,8187.193605,11754.77198,13996.47217,37195.0957,35437.62891,14,mit+bot,57.9,0.42,61.6787
5888.47754,7509.57324,10830.01417,12649.11524,34641.27344,32390.13281,14,mit+bot,56.88,0.43,63.2254
5745.730715,7426.22363,10952.4917,12839.30225,35959.66797,33772.1875,14,mit+bot,58.15,0.47,66.5186
5555.843995,7776.399905,11282.35791,13536.3418,35498.58203,33967.43848,14,mit+bot,59.47,0.42,60.8745
5417.08057,7316.89526,11384.76563,13581.64698,36360.41407,34285.10156,14,mit+bot,60.52,0.48,66.3886
5215.907225,7430.55347,10889.19385,12895.93359,34548.25196,32499.08203,14,mit+bot,56.97,0.51,70.6168
5114.988525,8056.75708,11804.68897,14029.97949,34713.17676,33350.47071,14,mit+bot,60,0.5,68.4549
6314.062745,8251.05884,11572.59912,13547.19581,34968.10547,32486.22852,14,mit+bot,59.17,0.44,63.1084
5362.6377,7419.729005,11124.37207,13140.39307,35785.69141,33748.31836,14,mit+bot,57.9,0.44,63.7287
5158.80835,6926.66797,10950.94775,13222.98047,35442.26563,33900.72266,15,mit+bot,59.14,0.41,59.9654
5500.73706,6919.090575,10456.91992,12552.36963,34664.4043,32811.23829,15,mit+bot,56.65,0.5,69.8914
5440.3186,7344.497805,11358.00586,13553.33106,34815.75196,33322.31543,15,mit+bot,59.38,0.48,66.8979
5412.433105,7084.166015,11092.46582,13092.72803,34567.35938,32573.14161,15,mit+bot,60.54,0.52,69.9926
5316.825685,6893.65283,10400.82715,12330.09082,33215.77832,31645.85645,15,mit+bot,59.41,0.48,66.8845
5438.32666,6896.90039,10379.72803,12218.71582,33507.41602,31557.71777,15,mit+bot,61.41,0.5,67.8514
5138.890135,8092.47827,11776.89991,13841.67969,32768.77246,31538.74415,15,mit+bot,59.44,0.48,66.8711
5472.85181,7295.246095,10406.48828,12365.95752,33627.58887,31995.34961,15,mit+bot,59.77,0.5,68.5534
5604.97559,7473.852055,10779.58203,12728.39893,33584.84961,31780.51075,15,mit+bot,61.91,0.43,60.7081
5018.052975,7356.404785,11085.77588,13175.31592,34778.04102,33304.56641,15,mit+bot,60.75,0.5,68.1338
4382.66333,6773.49951,10987.99952,13235.25098,33947.88477,32546.21094,15,mit+bot,61.8,0.53,70.3434
5759.67334,7480.887935,10819.72168,12737.36572,34429.58594,32448.8916,15,mit+bot,58.43,0.47,66.3908
5117.644045,7277.926515,10818.17774,12718.48828,34022.30274,31882.11524,15,mit+bot,59.15,0.45,64.1218
4911.823,7466.815915,10791.41797,12698.66749,33050.85449,31197.20899,15,mit+bot,60.12,0.5,68.4035
5564.475345,8001.551755,11993.55176,14096.99365,36102.9707,34447.91211,15,mit+bot,58.44,0.41,60.333
5436.33496,6799.47876,10670.99854,12679.79004,34558.8125,32615.37598,15,mit+bot,59.16,0.48,66.9961
4984.8562,7714.69946,11279.27002,13355.12109,33751.28321,32226.09766,15,mit+bot,58.4,0.44,63.4845
5811.46069,7610.24219,10814.06055,12729.81494,34589.98633,32617.21192,15,mit+bot,58.66,0.5,69.029
6136.79077,8032.401855,11770.21045,13790.23926,36646.01758,34556.25,15,mit+bot,58.32,0.43,62.5059
5634.18872,7496.04248,10892.79639,12952.09375,33432.49415,31748.6836,15,mit+bot,60,0.5,68.4549
4826.83862,6450.92627,10443.02539,12416.92579,34765.97461,32376.05566,16,mit+bot,60.19,0.5,68.3736
5796.18994,7310.94165,10852.65674,12718.48877,35150.12891,32194.27149,16,mit+bot,59.66,0.5,68.6005
6384.44043,7596.170165,11262.28809,13120.57178,34469.3086,32084.09864,16,mit+bot,56.03,0.53,72.6737
5730.460205,6925.04419,10535.65576,12289.03321,33243.43555,30829.35547,16,mit+bot,59.3,0.48,66.9336
5442.310305,6670.124755,10280.40821,12191.34375,34806.19825,32757.37598,16,mit+bot,57.92,0.54,72.7297
6191.233885,7379.677735,11098.64161,13024.77051,34326.50879,32290.97754,16,mit+bot,57.32,0.52,71.3184
5687.303955,7671.942385,10930.87744,12793.05323,33909.16895,31903.53711,16,mit+bot,60,0.46,64.706
5527.29468,7375.3479,11086.29053,12971.44287,34297.84766,31771.33106,16,mit+bot,56.97,0.47,67.0576
5485.466555,7369.93579,10684.89307,12578.79736,34776.5332,32775.125,16,mit+bot,58.22,0.48,67.4162
4863.355225,6697.727535,10542.34522,12650.0586,33456.12793,31962.90821,16,mit+bot,59.38,0.43,61.9757
5471.52368,6609.50708,10408.03174,12285.72949,34471.32129,32092.05469,16,mit+bot,57.36,0.52,71.3019
4832.813965,7626.478755,11025.05176,13107.35791,33656.24902,32023.50293,16,mit+bot,62.29,0.47,64.6284
5864.57593,7542.046875,10925.21729,12802.96338,35233.59571,32617.82422,16,mit+bot,59.39,0.53,71.3145
5457.58081,7339.62671,10258.27979,12072.88965,32947.77637,31002.57129,16,mit+bot,58.71,0.44,63.3331
5636.180665,6978.08496,10292.75879,12135.65625,34287.79102,31931.69238,16,mit+bot,57.82,0.49,68.5014
5091.08667,7175.09253,10521.76074,12367.84522,30413.56446,28857.26563,16,mit+bot,62.53,0.53,70.0497
5523.974855,8148.225095,11422.33252,13480.6543,32853.24707,31562.00293,16,mit+bot,61.46,0.47,65.0074
5535.926025,7594.005125,10841.84961,12780.78321,35130.51758,33217.03907,16,mit+bot,58.65,0.5,69.0333
5800.17383,7750.420895,11051.81153,12902.06885,34243.54395,32200.3916,16,mit+bot,58.65,0.4,59.1236
5808.14087,7762.327635,10877.87256,12845.90918,33072.47461,31431.63281,16,mit+bot,58.97,0.56,73.9263
5437.662845,6731.82495,9859.96924,11553.2959,31374.45313,29365.2832,17,mit+bot,58.91,0.47,66.1716
4336.85156,6102.374025,9723.597655,11511.76563,31561.50098,29512.79297,17,mit+bot,58.37,0.45,64.4941
4769.075925,6586.77539,10341.13233,12235.70508,32436.91114,30661.03516,17,mit+bot,59.43,0.4,58.7033
4678.78003,6867.67383,9955.687505,11826.0708,31763.63477,29879.42188,17,mit+bot,61.88,0.5,67.6503
5065.19287,7270.89063,10099.77881,11886.00538,30202.88281,28674.25684,17,mit+bot,59.42,0.51,69.5871
5895.116945,6905.559815,10106.46875,11821.35108,31250.75879,29301.01661,17,mit+bot,57.83,0.42,61.7146
5157.480465,6895.81787,10455.89063,12566.52735,33507.91699,31831.31348,17,mit+bot,55.65,0.38,58.5357
5189.349365,7421.8938,10365.31885,11951.604,27489.16309,25683.07032,17,mit+bot,58.88,0.39,57.8688
5116.980225,6564.584715,10288.12744,12207.86133,33649.21094,31424.90039,17,mit+bot,54.88,0.52,72.3271
5574.434325,7536.63501,10514.04199,12382.94678,30544.80079,29212.26661,17,mit+bot,58,0.51,70.1835
4336.85144,6613.29541,10531.02393,12482.52393,33539.59473,31866.20118,17,mit+bot,60,0.41,59.5132
5693.27954,7252.488525,11025.56641,13052.14258,33982.58008,32193.65918,17,mit+bot,57.38,0.49,68.694
5102.373535,7457.073975,10908.74903,12735.94971,33104.1543,30949.32129,17,mit+bot,59.65,0.46,64.8694
5670.041505,7173.468995,10310.77002,12131.40869,32272.49024,30243.6045,17,mit+bot,60.23,0.5,68.3564
6274.226565,7448.955325,10621.08106,12654.77832,32336.85059,30774.88086,17,mit+bot,59.14,0.33,50.214
4739.862545,7189.706055,10193.95264,12047.40527,30907.83594,29547.68067,17,mit+bot,60.69,0.46,64.3839
5031.996095,7242.746585,10560.35694,12361.71045,32314.22364,30227.69043,17,mit+bot,58.13,0.54,72.6464
5085.111085,6568.91455,9956.716795,11845.8916,33503.89454,31353.28613,17,mit+bot,57.86,0.42,61.6992
4943.691895,7624.313965,11000.35059,12970.49854,33526.52246,31838.65821,17,mit+bot,57.7,0.43,62.8158
5164.11987,7798.04907,11271.55127,13302.26465,32385.62305,31018.48438,17,mit+bot,58.33,0.52,70.902
4723.26416,5240.19385,9551.717285,11318.74707,33125.27149,30736.93262,18,mit+bot,57.67,0.51,70.3223
4801.608885,6415.205075,9894.44873,11810.02491,32664.18653,31012.36328,18,mit+bot,57.43,0.45,64.9428
4469.639285,6208.455075,9962.89209,11872.31983,33192.64942,31156.19922,18,mit+bot,57.93,0.4,59.5111
5619.582275,7342.333005,11188.1836,13124.81934,33836.25977,31672.17578,18,mit+bot,57.65,0.3,46.9849
5460.236815,6831.952395,10370.46485,12251.27881,33431.48828,31554.65723,18,mit+bot,58.01,0.53,71.8718
5446.95801,6670.124515,10194.46729,11979.91993,32630.4961,30519.64746,18,mit+bot,59.37,0.47,65.9616
5608.295165,6712.88184,9802.847655,11448.05567,31521.77833,29316.93067,18,mit+bot,57.61,0.44,63.8703
4615.706055,6520.74512,9706.615235,11532.53076,31727.43164,29768.6377,18,mit+bot,57.97,0.47,66.6008
6786.787595,8157.42627,11349.77247,13076.68262,33597.41895,31366.75293,18,mit+bot,59.1,0.45,64.1457
5273.00586,7585.88672,11325.58497,13425.43848,34336.56543,32525.40235,18,mit+bot,57.81,0.5,69.3935
5650.123535,6694.480225,10121.39258,11843.06006,33221.30957,30722.24219,18,mit+bot,57.55,0.44,63.8996
4352.786015,6459.04468,9806.964845,11494.77637,32462.55567,30071,18,mit+bot,58.19,0.43,62.5708
5192.66919,7345.03931,10642.18067,12541.98731,32980.45997,31358.79492,18,mit+bot,58.61,0.53,71.6294
5077.1438,7126.381835,10544.4043,12471.66943,33265.05469,31337.98535,18,mit+bot,58.47,0.34,51.9862
5554.516115,7283.880125,10470.29932,12280.53809,33295.22461,31238.21777,18,mit+bot,58.07,0.45,64.6373
6078.364255,7148.03125,10189.32129,11876.09522,31414.67871,29537.88672,18,mit+bot,58.07,0.49,68.3919
5224.53833,7461.94507,10674.08594,12503.76075,31772.68652,29848.81836,18,mit+bot,59.06,0.5,68.8576
5355.33447,7381.301515,10737.89844,12571.24658,32797.43262,30609.6211,18,mit+bot,59.59,0.48,66.804
5464.884275,7559.907475,10616.96436,12588.70801,33717.59277,31657.48536,18,mit+bot,58.21,0.47,66.4912
5333.42456,7696.297605,10996.2334,12923.77783,32132.20215,30506.18262,18,mit+bot,57.43,0.41,60.8628
4618.36182,6262.578125,10112.12989,12139.90332,33479.25782,31612.80469,19,mit+bot,60.97,0.53,70.6775
5999.355465,7638.927245,11634.86719,13751.06934,35664.51172,33586.11817,19,mit+bot,60,0.46,64.706
6089.651365,6817.339355,10784.21289,12522.16602,33649.71485,31091.32129,19,mit+bot,57.56,0.48,67.7113
5045.27466,7459.78003,11107.38965,13107.83008,33987.10547,32119.59961,19,mit+bot,56.05,0.34,53.5183
6241.029295,7881.9397,11056.95752,12963.8916,32566.63868,30947.48438,19,mit+bot,60,0.36,53.6142
5491.441895,8047.015135,11700.22266,13907.27783,32596.8086,31431.01954,19,mit+bot,63.05,0.41,57.9042
6009.31445,7424.058595,10703.41895,12506.12012,33366.12305,31227.20117,19,mit+bot,58.28,0.42,61.4842
5909.72363,8382.03662,11700.22266,13734.08008,34101.24609,32112.25489,19,mit+bot,60.28,0.56,73.4269
4721.93628,7384.549075,11153.70508,13264.98242,34270.19336,32479.49512,19,mit+bot,57.11,0.3,47.373
6258.29175,7811.57959,11434.68311,13498.5874,34948.99903,32876.7295,19,mit+bot,58.3,0.59,76.4811
5124.28345,7677.895755,11350.80127,13576.45557,33145.38574,31869.26172,19,mit+bot,63.14,0.5,67.1113
5936.94507,8142.271725,11610.68067,13565.60108,33052.36231,31177.01075,19,mit+bot,57.18,0.46,66.0223
5597.0083,7529.057375,10753.33643,12647.22754,33810.11231,31857.63281,19,mit+bot,58.15,0.5,69.2476
5374.588625,8009.128905,11455.78223,13417.41553,33690.94434,31778.67481,19,mit+bot,57.78,0.35,53.7041
5648.795655,7818.615725,11537.60547,13648.66065,34333.0459,32451.34082,19,mit+bot,59.85,0.3,45.3908
4930.41333,7043.03247,10655.56006,12647.69922,33008.61817,31430.40723,19,mit+bot,57.93,0.49,68.4532
5377.908445,7659.49414,11385.79492,13462.72071,36112.02149,33927.04102,19,mit+bot,57.93,0.36,54.8575
5423.71997,7871.65625,11253.0249,13203.63184,33939.33789,31852.12403,19,mit+bot,59.18,0.35,52.8399
5267.694335,7175.634035,10861.91944,12674.59912,34523.11133,31585.2627,19,mit+bot,58.58,0.44,63.3966
5363.301515,7610.783205,11328.67286,13456.58545,34430.08887,32910.39356,19,mit+bot,61.26,0.37,54.1205
4921.781985,6970.50757,11308.08838,13394.29053,35085.76563,32685.76367,20,mit+bot,57.44,0.44,63.9533
5281.637205,7320.683595,11212.88477,13146.05615,33015.65723,31240.05371,20,mit+bot,57.97,0.35,53.5871
5373.924805,7727.147945,11313.23486,13349.45752,34213.87696,32502.1416,20,mit+bot,64.19,0.4,56.1235
5109.01294,7256.8186,11794.91162,13458.00147,31236.67969,28587.95508,20,mit+bot,57.03,0.38,57.7561
5345.37549,7077.67114,11231.41113,13129.0669,35124.98633,32202.22754,20,mit+bot,58.45,0.52,70.8525
4923.10986,6997.02783,10949.40381,13047.89502,34617.13867,32732.89356,20,mit+bot,60.47,0.5,68.2537
6151.397705,7302.822995,11155.76319,13273.94873,34150.01953,32271.39161,20,mit+bot,61.2,0.44,62.1159
4593.132205,6393.01465,10487.79639,12502.34522,34217.89844,32124.49414,20,mit+bot,60.16,0.5,68.3864
4646.911135,6179.770015,10384.87402,12339.5293,34712.16992,32271.39258,20,mit+bot,59.19,0.4,58.8327
5689.295655,7198.906735,11034.82911,13037.04053,33813.63282,32044.31446,20,mit+bot,58.59,0.47,66.3177
5658.09082,6922.338135,10963.29834,12987.01612,34232.9834,32342.39258,20,mit+bot,59.55,0.38,56.3269
5098.389895,6805.432375,10725.54736,12624.57471,33207.23243,31282.28711,20,mit+bot,57.48,0.35,53.8888
5093.07837,6937.49243,10721.94531,12688.75684,33955.93067,30744.88965,20,mit+bot,56.62,0.46,66.2837
5247.11206,6569.99707,9885.700195,11543.38526,31439.81836,29250.21387,20,mit+bot,59.16,0.49,67.9149
5294.252195,6753.47412,10368.40674,12324.89941,31824.47656,30468.84571,20,mit+bot,56.24,0.43,63.5451
5664.066165,6956.435545,11145.98584,13141.80908,34532.66504,32473.98828,20,mit+bot,58.98,0.38,56.6509
5223.87451,7785.60083,11822.18604,13970.51661,35768.09376,34015.792,20,mit+bot,62.54,0.39,55.8366
6245.01294,8235.904785,11937.97364,13982.31446,36391.08789,34458.92969,20,mit+bot,57.37,0.42,61.95
5197.98071,7288.75122,10916.98291,12709.99366,34735.80469,32212.63282,20,mit+bot,56.14,0.37,57.1085
5806.14917,8056.75708,11932.31299,14066.31787,36065.25977,34146.77344,20,mit+bot,60.75,0.43,61.2897
5648.79541,6690.150395,10457.43409,12384.3628,33464.67579,31473.25293,21,mit+bot,60,0.44,62.7028
5629.54126,7557.20142,11231.41114,13267.3418,33896.09571,32104.29786,21,mit+bot,56.87,0.39,58.9781
5671.369385,7024.630615,10958.15235,12906.78809,35094.31445,32648.42676,21,mit+bot,58.05,0.35,53.5378
5384.547605,6266.90796,9993.254395,11683.07569,32027.11328,29750.8877,21,mit+bot,56.38,0.43,63.4752
4827.502685,6351.34009,10237.18018,12191.34375,32472.10938,30798.75196,21,mit+bot,61.14,0.4,57.7797
5824.07568,7664.365235,11230.89649,13106.41407,32737.09571,30728.97461,21,mit+bot,58.35,0.5,69.1619
4980.8728,7045.73877,10668.4253,12575.96582,34571.38086,32507.6504,21,mit+bot,58.21,0.42,61.52
5595.016605,7099.320315,10659.16211,12552.8418,35310.02344,32741.46192,21,mit+bot,57.25,0.3,47.2725
5847.31348,8052.42749,11450.1211,13362.19971,33419.4209,31781.12403,21,mit+bot,60.26,0.34,50.8438
5564.4751,7267.102055,10870.15332,12743.50049,34159.57227,31941.48731,21,mit+bot,56.82,0.5,69.8184
5947.568115,7489.547605,11235.52832,13302.26514,33908.16211,32109.80567,21,mit+bot,59.39,0.44,63.0009
4686.08362,6973.755125,10314.88672,12114.41895,32118.62598,29891.05176,21,mit+bot,58.25,0.45,64.5514
5063.20093,7250.86499,10943.74268,12885.55176,34057.50001,32079.20215,21,mit+bot,57.66,0.38,57.3996
4480.26233,6869.29736,10245.41407,12166.80323,31232.65821,29810.87012,21,mit+bot,60.31,0.37,54.6782
5245.784425,7458.156495,10986.45557,13066.77198,32344.39161,30948.09766,21,mit+bot,60.93,0.3,44.6003
5148.84912,7258.9834,11032.25635,13071.49121,32420.82032,30795.69141,21,mit+bot,59.02,0.42,61.1051
5975.453615,8166.08545,11437.25635,13408.44873,33533.56152,31639.73535,21,mit+bot,57.92,0.4,59.5165
5457.581055,7826.734375,11173.77442,13180.50684,34178.67872,32428.08204,21,mit+bot,58.34,0.37,55.8296
5537.917725,7690.885255,11132.60547,13214.48584,34504.50782,32929.9795,21,mit+bot,60,0.38,56.0707
5196.652835,8056.75757,11857.69434,14048.38477,33349.53027,32076.75293,21,mit+bot,58.77,0.32,49.0764
