R_610nm,S_680nm,T_730nm,U_760nm,V_810nm,W_860nm,DATE,location,weight,height,HU
4984.856205,6817.880615,9902.682615,11927.53565,33995.1504,31916.39161,14,top+bot,57.4,0.53,72.1186
5545.22095,7323.93115,10406.4878,12659.02539,34816.75782,32829.59961,14,top+bot,59.54,0.5,68.6519
5509.368165,7550.706785,10788.84473,13101.69531,36549.97852,34565.42969,14,top+bot,59.78,0.5,68.5491
5207.275875,6995.94531,9999.944335,12140.84766,35485.00586,33437.99707,14,top+bot,60,0.45,63.7159
5019.381105,6765.922365,9901.65332,11980.39161,34497.4668,32237.11621,14,top+bot,59.26,0.48,66.9515
5425.04785,7450.037845,10491.39893,12634.01319,34906.76172,32898.15137,14,top+bot,57.9,0.42,61.6787
5543.229005,7468.980955,10331.3545,12372.09278,34575.4043,32360.14258,14,top+bot,56.88,0.43,63.2254
5604.311525,6613.836915,9723.597655,11420.68359,34126.88868,31076.01953,14,top+bot,58.15,0.47,66.5186
5232.505615,6815.71582,9941.79297,11910.5459,34658.87305,31888.23633,14,top+bot,59.47,0.42,60.8745
5569.786625,7159.93823,10557.26905,12651.00245,36343.31836,33701.1875,14,top+bot,60.52,0.48,66.3886
5264.374755,6835.741215,10009.20703,11988.88623,34412.49024,31547.92481,14,top+bot,56.97,0.51,70.6168
4982.8645,7453.826415,10677.17383,12902.06885,33704.01856,31298.2002,14,top+bot,60,0.5,68.4549
5774.28003,7250.86499,10206.30371,12102.6211,33304.77735,30584.52735,14,top+bot,59.17,0.44,63.1084
5365.95752,7102.56787,10382.81592,12459.39942,35174.76563,32193.04785,14,top+bot,57.9,0.44,63.7287
5253.087645,7404.033205,10683.86377,12886.49512,34144.48828,32223.03809,15,top+bot,59.14,0.41,59.9654
5312.178225,7454.367675,10243.87012,12532.07666,32621.44727,31104.17481,15,top+bot,56.65,0.5,69.8914
5256.40747,6980.24976,10284.52491,12327.73145,34251.08594,32247.52051,15,top+bot,59.38,0.48,66.8979
5414.424805,7457.615235,10709.59424,12816.64942,34758.9336,32472.15137,15,top+bot,60.54,0.52,69.9926
5764.320805,6670.12451,9511.0625,11269.66602,31218.57813,29060.47266,15,top+bot,59.41,0.48,66.8845
5024.02856,6649.558105,9670.592775,11468.8208,32465.57325,30078.34473,15,top+bot,61.41,0.5,67.8514
5220.55469,7454.908935,10707.53565,12931.8003,34248.06836,32277.5127,15,top+bot,59.44,0.48,66.8711
5565.803225,7446.79053,10269.08643,12303.19092,32543.00684,30680.00977,15,top+bot,59.77,0.5,68.5534
5357.326175,7424.6001,10550.06494,12706.21826,35134.54102,33269.67774,15,top+bot,61.91,0.43,60.7081
4352.785885,6114.281005,9011.37402,10950.64209,33521.49414,30851.38965,15,top+bot,60.75,0.5,68.1338
5059.881345,6797.85498,9835.26807,11741.59522,32658.65528,30069.7754,15,top+bot,61.8,0.53,70.3434
5448.285885,7374.80688,10557.78418,12587.76416,33933.80664,31370.42481,15,top+bot,58.43,0.47,66.3908
4697.37061,6847.106935,10150.72608,11979.91944,32012.0293,29190.23145,15,top+bot,59.15,0.45,64.1218
5393.84302,7453.285155,10681.29102,12744.917,34442.66113,31745.62305,15,top+bot,60.12,0.5,68.4035
5429.69556,7594.546385,10926.2461,13153.13526,35459.36133,33501.04004,15,top+bot,58.44,0.41,60.333
5200.636475,6955.89429,10102.35206,12037.49463,33043.81543,30533.11329,15,top+bot,59.16,0.48,66.9961
5377.244385,7262.230955,10259.3086,12218.71582,32176.4502,29920.43067,15,top+bot,58.4,0.44,63.4845
5599,7786.68335,10695.69971,12935.57617,34687.53321,32595.78809,15,top+bot,58.66,0.5,69.029
5909.723635,7374.806885,10481.10693,12492.43457,34869.55469,32483.78027,15,top+bot,58.32,0.43,62.5059
5519.327395,7593.46411,10662.25,12829.86377,34285.27735,32195.49512,15,top+bot,60,0.5,68.4549
4733.223385,6186.80566,9318.597655,11265.89063,33999.67579,31296.97656,16,top+bot,60.19,0.5,68.3736
5468.86792,7188.623535,10407.51709,12370.67676,33522.5,30826.90625,16,top+bot,59.66,0.5,68.6005
6092.97095,7033.831545,10132.19971,11897.33155,32259.41504,29294.28418,16,top+bot,56.03,0.53,72.6737
5429.03174,6896.900145,10198.07031,12047.87744,32101.53125,29596.64649,16,top+bot,59.3,0.48,66.9336
5210.59546,6837.90625,10144.5503,12173.88232,33611.49903,31331.86426,16,top+bot,57.92,0.54,72.7297
5962.838625,6632.779785,9503.8584,11180.47168,31968.78613,29299.17969,16,top+bot,57.32,0.52,71.3184
5292.260255,7093.908205,10053.46387,11839.75635,31933.08594,29275.9209,16,top+bot,60,0.46,64.706
5223.874515,6792.442625,10070.4458,11952.54785,32960.34766,30114.45703,16,top+bot,56.97,0.47,67.0576
5274.997805,6874.70996,9866.659665,11672.69385,33038.78711,30519.64746,16,top+bot,58.22,0.48,67.4162
4908.503175,6708.552,9820.344725,11786.90039,31994.93262,29868.4043,16,top+bot,59.38,0.43,61.9757
5350.686765,6628.44995,9937.67627,11805.77783,34220.91699,30992.77735,16,top+bot,57.36,0.52,71.3019
4713.96899,6829.787595,9978.844725,11951.60401,33140.8584,30748.56152,16,top+bot,62.29,0.47,64.6284
5595.68042,7046.821045,10423.47022,12361.23779,35093.3086,31697.26953,16,top+bot,59.39,0.53,71.3145
5255.74341,6549.430175,9269.19531,10947.81055,31715.86817,29045.7832,16,top+bot,58.71,0.44,63.3331
5296.907715,6866.59131,9816.227535,11704.31299,32752.17969,30230.75,16,top+bot,57.82,0.49,68.5014
5097.726075,6606.259275,9219.79199,10995.47559,30333.11329,28218.26465,16,top+bot,62.53,0.53,70.0497
5427.703615,7082.000975,9949.51221,11868.54443,32713.46192,30416.81934,16,top+bot,61.46,0.47,65.0074
5285.620845,7091.74316,10066.3291,11967.17774,33117.72852,30760.80274,16,top+bot,58.65,0.5,69.0333
5336.08008,6803.267335,9590.31299,11330.54492,31811.90625,29328.55957,16,top+bot,58.65,0.4,59.1236
5500.73706,6943.987305,9769.39795,11705.72852,32794.41602,30737.54492,16,top+bot,58.97,0.56,73.9263
5567.13086,6973.755125,9941.27832,11782.65332,31892.35742,29256.94727,17,top+bot,58.91,0.47,66.1716
4223.31787,5684.543945,8821.48242,10487.20752,29796.60449,27281.79786,17,top+bot,58.37,0.45,64.4941
4632.30444,6521.286375,9417.91797,11271.08203,32125.16309,30026.31836,17,top+bot,59.43,0.4,58.7033
4350.130125,6529.946045,9286.691895,11270.61035,31238.18848,29362.83497,17,top+bot,61.88,0.5,67.6503
4926.42944,6818.42188,9344.328125,11093.16456,28649.67188,26740.11524,17,top+bot,59.42,0.51,69.5871
5597.67212,6833.57617,9523.927735,11323.46582,30083.71485,28000.36817,17,top+bot,57.83,0.42,61.7146
5334.088375,6773.499755,9750.87207,11681.18848,33263.54785,30386.2168,17,top+bot,55.65,0.38,58.5357
5237.816895,6658.217775,9103.489745,10774.14111,29418.98633,27297.71094,17,top+bot,58.88,0.39,57.8688
5065.85693,6584.610105,9980.38916,11935.08594,33072.47657,30183.62207,17,top+bot,54.88,0.52,72.3271
5304.21118,6506.673095,9167.301755,10933.18067,30299.92774,28102.58301,17,top+bot,58,0.51,70.1835
4097.833375,6737.778565,10099.26465,12288.56104,32243.32617,30097.31934,17,top+bot,60,0.41,59.5132
5764.321045,7435.42456,10855.74463,12918.58643,34019.28516,31213.73438,17,top+bot,57.38,0.49,68.694
5112.99634,7097.69678,10304.08008,12127.6333,33235.38868,30119.96583,17,top+bot,59.65,0.46,64.8694
5875.19873,7299.575685,10362.23145,12271.1001,32095.49805,29336.51661,17,top+bot,60.23,0.5,68.3564
6280.865725,7163.18579,9789.982425,11770.38282,32548.03418,30424.16504,17,top+bot,59.14,0.33,50.214
4706.001705,6705.30469,9580.02051,11399.44678,31661.05958,29160.24024,17,top+bot,60.69,0.46,64.3839
4745.174315,6794.06641,9673.16553,11462.68555,30792.69043,28445.3418,17,top+bot,58.13,0.54,72.6464
4937.05249,7061.975585,10042.65723,12086.57569,32714.97071,30511.69043,17,top+bot,57.86,0.42,61.6992
4680.77197,6998.651615,9957.74609,12005.87549,33023.70215,30851.38965,17,top+bot,57.7,0.43,62.8158
5024.02856,7065.76416,10181.60254,12289.03321,33062.41993,30907.08789,17,top+bot,58.33,0.52,70.902
4643.59131,5701.32202,9534.734865,11356.50098,32755.69922,30115.06934,18,top+bot,57.67,0.51,70.3223
4646.24707,6412.499025,9580.535155,11503.74317,32711.4502,30282.16504,18,top+bot,57.43,0.45,64.9428
4360.7533,6367.035645,9536.27881,11446.16797,31579.10059,29258.1709,18,top+bot,57.93,0.4,59.5111
5184.70215,6508.838135,9426.151855,11211.14697,31895.375,29182.27442,18,top+bot,57.65,0.3,46.9849
5325.45703,6721.000245,9589.28369,11417.85205,31742.01367,29589.30078,18,top+bot,58.01,0.53,71.8718
5352.01465,6434.148195,9503.85791,11317.80323,32208.63086,29562.98242,18,top+bot,59.37,0.47,65.9616
5609.623045,6810.30347,9725.141115,11426.81885,31369.92676,28426.36817,18,top+bot,57.61,0.44,63.8703
4553.959715,6153.790775,9058.71875,10857.67188,30907.83594,28164.40235,18,top+bot,57.97,0.47,66.6008
6397.719235,7104.73291,9837.8418,11427.29053,31524.29297,28677.92871,18,top+bot,59.1,0.45,64.1457
5250.431885,6817.339355,9976.271975,11800.11475,33128.29004,30247.27637,18,top+bot,57.81,0.5,69.3935
5479.49097,6785.406735,9812.11084,11585.85889,31810.39746,29248.99024,18,top+bot,57.55,0.44,63.8996
4385.983035,6473.65796,9612.956055,11366.8833,31965.2666,29067.20508,18,top+bot,58.19,0.43,62.5708
5029.34009,7127.4646,9993.769045,11981.80713,31809.39161,29220.83496,18,top+bot,58.61,0.53,71.6294
4848.74878,6493.142335,9488.419925,11396.14356,31875.26172,29159.62891,18,top+bot,58.47,0.34,51.9862
5359.981935,7026.254395,10206.81787,12016.25781,32628.48633,29919.81934,18,top+bot,58.07,0.45,64.6373
5946.904295,6408.71045,9224.42334,10675.50781,29757.38379,26877.21875,18,top+bot,58.07,0.49,68.3919
5121.627685,6817.339355,9676.25293,11600.96045,31997.9502,29157.17969,18,top+bot,59.06,0.5,68.8576
5208.60376,6648.475345,9624.277345,11326.76953,31424.73536,28511.44532,18,top+bot,59.59,0.48,66.804
5404.46582,7202.154055,10235.63672,12172.93848,33770.38965,30981.76075,18,top+bot,58.21,0.47,66.4912
5437.662845,7199.98926,10233.06348,12160.19629,32429.36817,29729.46582,18,top+bot,57.43,0.41,60.8628
4251.20337,6119.69336,9048.426515,10982.26123,30524.18555,28695.06739,19,top+bot,60.97,0.53,70.6775
5775.608155,7592.381345,10931.39209,12996.45459,34870.05664,32177.13282,19,top+bot,60,0.46,64.706
5905.73999,6835.199955,9779.68994,11528.28321,32522.89454,29927.16406,19,top+bot,57.56,0.48,67.7113
4903.19165,6915.302245,10322.09131,12268.26807,32711.45117,29862.28516,19,top+bot,56.05,0.34,53.5183
5982.093015,7250.32373,10059.63916,12023.33691,32357.4668,30224.62989,19,top+bot,60,0.36,53.6142
5669.377685,7057.64575,10187.77784,12147.45459,33768.88086,31546.08887,19,top+bot,63.05,0.41,57.9042
5562.483395,6724.78882,9448.279785,11170.56104,31326.18165,28795.44629,19,top+bot,58.28,0.42,61.4842
5629.54126,7196.74194,10030.30615,11961.04248,33185.60938,30620.02735,19,top+bot,60.28,0.56,73.4269
4644.91919,6825.99927,10188.80713,12241.83985,33330.42188,30795.69141,19,top+bot,57.11,0.3,47.373
5989.396485,7656.78784,10786.27198,12824.67236,33085.0459,30722.85547,19,top+bot,58.3,0.59,76.4811
5144.86548,7413.775395,10439.9375,12625.99023,32800.4502,30647.57032,19,top+bot,63.14,0.5,67.1113
5831.37891,7029.501705,10055.00781,11940.74952,32785.36621,29862.28418,19,top+bot,57.18,0.46,66.0223
5228.521975,6941.28125,9739.550295,11592.93799,31192.43262,29100.86914,19,top+bot,58.15,0.5,69.2476
5146.857665,7070.093995,10119.84912,12028.52784,32610.88672,29945.52539,19,top+bot,57.78,0.35,53.7041
4815.551755,6859.555175,8988.21655,10797.26514,28568.71778,28840.12696,19,top+bot,59.85,0.3,45.3908
4729.23975,6460.668455,9590.82764,11511.29395,30839.95508,28556.73828,19,top+bot,57.93,0.49,68.4532
4978.88086,7287.6687,10563.44434,12720.84815,34203.31641,31979.43457,19,top+bot,57.93,0.36,54.8575
4850.74048,6870.92114,9775.57324,11649.56934,31744.02637,29304.07618,19,top+bot,59.18,0.35,52.8399
4898.543945,6933.7041,10261.36719,12159.25293,33009.1211,29662.1377,19,top+bot,58.58,0.44,63.3966
5087.102785,6723.165285,9687.57471,11578.30762,31985.37891,30044.68164,19,top+bot,61.26,0.37,54.1205
4737.87085,6658.21753,10052.94922,12085.15967,33700.49805,31084.58789,20,top+bot,57.44,0.44,63.9533
5138.890135,6629.53223,9889.302245,11778.40576,32327.79883,29952.87109,20,top+bot,57.97,0.35,53.5871
5021.37305,6977.543455,10011.78076,11888.83692,32967.88868,30590.03516,20,top+bot,64.19,0.4,56.1235
5390.523195,6905.0188,10195.49707,12057.78809,33480.76563,30877.09668,20,top+bot,57.03,0.38,57.7561
5085.775145,7165.891845,10509.92481,12484.41162,33154.93848,30350.71582,20,top+bot,58.45,0.52,70.8525
4958.962645,7102.02661,10673.57178,12872.33741,34997.27149,32491.73731,20,top+bot,60.47,0.5,68.2537
6133.471435,7243.287595,10216.08106,12179.54541,33684.91211,31143.95899,20,top+bot,61.2,0.44,62.1159
4257.84265,6243.09375,9600.090335,11617.00635,34280.75196,31874.76953,20,top+bot,60.16,0.5,68.3864
4520.098635,6353.50488,10131.68457,12148.39795,34004.70313,30916.26856,20,top+bot,59.19,0.4,58.8327
5523.97485,6980.791015,10222.771,12199.83838,33222.31641,30681.84571,20,top+bot,58.59,0.47,66.3177
5399.15454,6908.266115,10081.25293,12148.87012,33766.36817,31368.58887,20,top+bot,59.55,0.38,56.3269
4790.32202,6446.59668,9649.493165,11497.60791,31257.2959,29180.43848,20,top+bot,57.48,0.35,53.8888
5243.79248,6823.834225,10348.85108,12324.42774,34194.2666,31044.19239,20,top+bot,56.62,0.46,66.2837
5393.178715,6801.10254,9745.21094,11437.20118,31054.65918,28211.53125,20,top+bot,59.16,0.49,67.9149
5625.55786,6645.228025,9777.631835,11615.11816,32686.31055,30078.34571,20,top+bot,56.24,0.43,63.5451
5189.34961,6857.39038,9900.624515,11779.34961,32278.02051,29887.99121,20,top+bot,58.98,0.38,56.6509
4955.642825,7080.918705,10393.10792,12380.11573,34231.97852,31923.73633,20,top+bot,62.54,0.39,55.8366
5783.5752,7197.82446,10403.91504,12316.40479,34909.27735,31902.31348,20,top+bot,57.37,0.42,61.95
4962.946045,6613.83667,9689.632815,11380.56934,32337.35352,29342.0254,20,top+bot,56.14,0.37,57.1085
5646.80371,7488.46509,11055.41358,12991.26367,33990.625,31419.38965,20,top+bot,60.75,0.43,61.2897
5720.50098,7091.74341,10174.39746,12129.04932,33616.52735,31341.0459,21,top+bot,60,0.44,62.7028
5506.7124,7394.832275,10462.06592,12592.4834,33318.35547,31311.05469,21,top+bot,56.87,0.39,58.9781
5798.845705,6940.73999,10348.33692,12207.38916,34723.23242,31717.46778,21,top+bot,58.05,0.35,53.5378
5277.65356,6475.28174,9655.15381,11388.12012,31442.33399,28613.66114,21,top+bot,56.38,0.43,63.4752
4896.552245,6671.207275,10044.71534,11977.56006,33313.83008,31127.4336,21,top+bot,61.14,0.4,57.7797
5660.74658,7534.46997,10475.4458,12413.15039,32135.72266,29859.83594,21,top+bot,58.35,0.5,69.1619
4937.052735,6900.147705,9976.27197,11874.6792,33782.96094,31465.2959,21,top+bot,58.21,0.42,61.52
5446.95801,7313.106445,10652.98682,12653.83448,34137.95117,31433.46777,21,top+bot,57.25,0.3,47.2725
6007.322755,7204.319335,10008.69239,11789.73194,32299.13965,29678.05079,21,top+bot,60.26,0.34,50.8438
5606.96729,6783.241945,10140.94776,12019.08936,34302.37305,31358.1836,21,top+bot,56.82,0.5,69.8184
5918.35498,7389.420165,10596.89453,12624.10303,33995.15039,31795.81348,21,top+bot,59.39,0.44,63.0009
4421.171755,6763.75757,9864.086425,11682.13184,30820.84864,28471.66114,21,top+bot,58.25,0.45,64.5514
5002.118655,6721.000245,9977.815915,11865.24072,31807.88379,29099.64551,21,top+bot,57.66,0.38,57.3996
4289.047975,6376.777585,9385.49707,11251.73291,30497.53516,28441.66993,21,top+bot,60.31,0.37,54.6782
4988.176025,6670.666015,9702.498535,11647.68164,31382.49708,29415.47364,21,top+bot,60.93,0.3,44.6003
5492.769775,7110.14502,10097.20606,11992.66162,32156.33789,29444.24121,21,top+bot,59.02,0.42,61.1051
6151.39746,7205.401615,10216.59619,12137.07178,34484.89746,31317.17481,21,top+bot,57.92,0.4,59.5165
5051.91406,7069.55298,10036.9961,12011.53857,32398.69629,29991.43164,21,top+bot,58.34,0.37,55.8296
5239.80908,7181.587405,10101.32275,12184.73682,33009.1211,31132.3291,21,top+bot,60,0.38,56.0707
5100.381595,6896.359135,10103.38135,12162.55615,33663.28809,31272.49414,21,top+bot,58.77,0.32,49.0764
