R_610nm,S_680nm,T_730nm,U_760nm,V_810nm,W_860nm,DATE,location,weight,height,HU
6657.983398,8134.694336,11703.31055,13496.22754,33770.39063,31626.88281,7,mid,59.04,0.73,85.6289
6336.636719,8741.955078,12953.81836,14963.92676,35247.67578,33689.55859,7,mid,58.76,0.67,81.9295
5707.222168,7728.771484,11933.85645,13893.5918,35191.35938,32972.21094,7,mid,59.53,0.67,81.6849
6709.770508,8615.306641,12779.87891,14600.54199,36586.17969,34279.59375,7,mid,61.73,0.65,79.6223
6007.322754,7767.740234,11348.22852,13048.83887,33974.53516,31651.36523,7,mid,60,0.6,76.6167
5150.841309,8672.677734,12914.70801,15108.33691,36412.20703,35493.94141,7,mid,59.11,0.68,82.4734
6413.653809,8072.994141,11616.85547,13568.9043,33603.45313,31579.14063,7,mid,60,0.69,82.8447
6429.588379,8632.626953,12666.66504,14710.0293,34988.21875,33290.48828,7,mid,60.49,0.64,79.3329
6869.116211,8220.208984,12398.03711,14329.6543,36988.4375,34568.49219,7,mid,60.32,0.6,76.5032
6177.291016,7471.145996,11258.68555,12966.72363,35574.50781,33005.26563,7,mid,58.65,0.68,82.6175
5352.678711,7435.424805,11405.86523,13315.00684,36279.46094,34356.71484,7,mid,58.32,0.72,85.233
7044.395996,9349.21582,13596.05469,15719.95703,35825.91797,33843.80078,7,mid,61.19,0.64,79.101
5670.041504,8200.724609,12318.78711,14226.77344,37571.70703,35340.92188,7,mid,58.7,0.58,75.5808
6550.425293,8907.571289,12847.80859,14822.34863,37953.85156,35451.09766,8,mid,59.12,0.55,73.069
5936.945313,7741.76123,11274.12402,12989.37598,35478.97266,33005.26563,8,mid,59.7,0.57,74.4373
5158.808105,7914.95459,12277.61816,14449.52441,35260.74609,33854.81641,8,mid,59.2,0.51,69.6794
5516.007813,8688.914063,12642.99219,14491.99805,31813.41406,30407.63867,8,mid,59.47,0.58,75.2973
6229.078613,7846.759766,11828.87598,13627.42383,35502.10156,33201.125,8,mid,58.65,0.53,71.6132
6167.996094,8974.68457,12943.52637,15059.25684,37020.61719,35526.99219,8,mid,57.55,0.53,72.0579
5579.746094,8034.025391,11775.35645,13592.50098,36960.27734,34114.33594,8,mid,60.15,0.55,72.6691
5924.994141,8743.037109,12455.67383,14378.73535,36261.35938,34017.62891,8,mid,58.66,0.56,74.0446
6094.962891,8308.970703,12085.15332,13905.8623,34190.74609,32104.29688,8,mid,60.3,0.6,76.5103
5591.696777,8478.916992,13215.24121,15365.06641,37529.47266,35633.49219,8,mid,60.39,0.68,82.0736
5870.55127,9373.030273,13568.26563,15744.49805,35500.08984,33628.35156,8,mid,59.42,0.6,76.8227
5804.157227,7681.143066,11139.2959,12842.13379,35337.17578,32792.26172,8,mid,54.64,0.68,83.8841
6225.094727,8343.609375,11871.07422,13644.41309,34881.62109,32760.43555,8,mid,60.86,0.66,80.59
6855.837402,9533.234375,13044.38965,15090.4043,35001.29297,33007.71094,8,mid,56.92,0.64,80.5231
5527.958496,6659.300293,10210.93555,11898.27539,35266.78125,32576.81445,8,mid,58.81,0.62,78.4889
6948.788574,9150.042969,13180.24805,15245.19727,38248.50391,36025.21875,8,mid,59.44,0.58,75.3084
5627.549316,8586.081055,12347.60547,14352.30664,36700.82422,34520.75,8,mid,58.37,0.62,78.6404
6529.179199,8854.53125,12432.00195,14323.04785,35287.89844,33175.41797,8,mid,60.26,0.65,80.1014
5707.222168,8725.717773,12505.07617,14477.83984,36504.72266,34360.38672,8,mid,62.23,0.57,73.4926
5668.713867,7497.125,11546.86816,13497.17188,37543.55078,34998.16406,8,mid,60,0.67,81.5359
6857.165039,9247.463867,12992.92871,14962.03906,34623.17188,33161.95313,9,mid,60,0.42,60.6026
