410;435;460;485;510;535;560;585;610;645;680;705;730;760;810;860;900;940;pH
635;197;1452;1374;1574;246;93;214;20;59;64;1161;45;231;329;379;808;245;9.6
646;197;1506;1407;1643;248;102;238;22;67;68;1182;48;216;313;354;817;256;9.6
646;197;1505;1408;1642;248;102;238;22;67;68;1179;48;216;313;354;817;256;9.6
635;197;1452;1375;1576;246;93;214;20;59;64;1161;45;231;329;379;808;245;9.6
635;197;1453;1376;1574;246;93;214;20;59;64;1159;45;231;329;379;808;245;9.6
646;197;1508;1408;1640;248;102;238;22;67;68;1180;48;216;313;354;817;256;9.6
635;197;1452;1376;1575;246;93;214;20;59;64;1157;45;231;329;379;808;245;9.6
646;194;1494;1390;1638;244;101;237;22;66;67;1180;47;232;327;381;812;254;9.4
646;194;1496;1392;1638;244;101;237;22;66;67;1181;47;232;327;381;812;254;9.4
646;194;1494;1393;1639;244;101;237;22;66;67;1183;47;232;327;381;812;254;9.4
634;190;1474;1362;1569;245;92;213;21;58;63;1177;46;234;332;378;812;245;9.4
646;194;1496;1391;1637;244;101;237;22;66;67;1180;47;232;327;381;812;254;9.4
634;190;1473;1362;1570;245;92;213;21;58;63;1177;46;234;332;378;812;245;9.4
634;190;1472;1361;1571;245;92;213;21;58;63;1177;46;234;332;378;812;245;9.4
634;190;1475;1363;1569;245;92;213;21;58;63;1178;46;234;332;378;812;245;9.4
634;193;1482;1397;1607;244;91;214;21;58;65;1180;46;237;328;378;818;254;9.4
634;193;1480;1398;1608;244;91;214;21;58;65;1181;46;237;328;378;818;254;9.4
634;193;1481;1399;1609;244;91;214;21;58;65;1182;46;237;328;378;818;254;9.4
634;193;1483;1397;1609;244;91;214;21;58;65;1181;46;237;328;378;818;254;9.4
646;194;1497;1391;1638;244;102;234;22;67;67;1180;47;231;327;379;812;254;9.2
646;194;1496;1392;1638;244;102;234;22;67;67;1181;47;231;327;379;812;254;9.2
646;194;1498;1391;1636;244;102;234;22;67;67;1183;47;231;327;379;812;254;9.2
646;194;1498;1390;1639;244;102;234;22;67;67;1182;47;231;327;379;812;254;9.2
639;185;1456;1354;1560;236;92;212;21;58;65;1169;46;235;334;380;812;251;9.2
639;185;1458;1356;1558;236;92;212;21;58;65;1171;46;235;334;380;812;251;9.2
639;185;1456;1354;1559;236;92;212;21;58;65;1170;46;235;334;380;812;251;9.2
639;185;1454;1352;1560;236;92;212;21;58;65;1168;46;235;334;380;812;251;9.2
647;195;1515;1389;1595;249;102;237;22;66;67;1181;47;231;329;381;813;255;9.2
647;195;1516;1391;1594;249;102;237;22;66;67;1181;47;231;329;381;813;255;9.2
647;195;1513;1387;1593;249;102;237;22;66;67;1180;47;231;329;381;813;255;9.2
647;195;1513;1389;1595;249;102;237;22;66;67;1179;47;231;329;381;813;255;9.2
638;195;1513;1406;1644;248;92;213;21;58;65;1177;46;234;332;377;814;247;9.2
638;195;1513;1408;1646;248;92;213;21;58;65;1176;46;234;332;377;814;247;9.2
